type	FBbt_id
IN20A.22A060	FBbt:20010586
IN20A.22A061	FBbt:20010587
IN20A.22A062	FBbt:20010588
IN20A.22A063	FBbt:20010589
IN20A.22A064	FBbt:20010590
IN20A.22A065	FBbt:20010591
IN20A.22A066	FBbt:20010592
IN20A.22A067	FBbt:20010593
IN20A.22A068	FBbt:20010594
IN20A.22A069	FBbt:20010595
IN20A.22A070	FBbt:20010596
IN20A.22A071	FBbt:20010597
IN20A.22A072	FBbt:20010598
IN20A.22A073	FBbt:20010599
IN20A.22A074	FBbt:20010600
IN20A.22A076	FBbt:20010601
IN20A.22A077	FBbt:20010602
IN20A.22A078	FBbt:20010603
IN20A.22A079	FBbt:20010604
IN20A.22A080	FBbt:20010605
IN20A.22A081	FBbt:20010606
IN20A.22A082	FBbt:20010607
IN20A.22A083	FBbt:20010608
IN20A.22A084	FBbt:20010609
IN20A.22A085	FBbt:20010610
IN20A.22A086	FBbt:20010611
IN20A.22A087	FBbt:20010612
IN20A.22A088	FBbt:20010613
IN20A.22A089	FBbt:20010614
IN20A.22A090	FBbt:20010615
IN20A.22A091	FBbt:20010616
IN20A.22A092	FBbt:20010617
IN21A001	FBbt:20010618
IN21A002	FBbt:20010619
IN21A003	FBbt:20010620
IN21A004	FBbt:20010621
IN21A005	FBbt:20010622
IN21A006	FBbt:20010623
IN21A007	FBbt:20010624
IN21A008	FBbt:20010625
IN21A009	FBbt:20010626
IN21A010	FBbt:20010627
IN21A011	FBbt:20010628
IN21A012	FBbt:20010629
IN21A013	FBbt:20010630
IN21A014	FBbt:20010631
IN21A015	FBbt:20010632
IN21A016	FBbt:20010633
IN21A017	FBbt:20010634
IN21A018	FBbt:20010635
IN21A019	FBbt:20010636
IN21A020	FBbt:20010637
IN21A021	FBbt:20010638
IN21A022	FBbt:20010639
IN21A023	FBbt:20010640
IN21A024	FBbt:20010641
IN21A025	FBbt:20010642
IN21A026	FBbt:20010643
IN21A027	FBbt:20010644
IN21A028	FBbt:20010645
IN21A029	FBbt:20010646
IN21A030	FBbt:20010647
IN21A031	FBbt:20010648
IN21A032	FBbt:20010649
IN21A033	FBbt:20010650
IN21A034	FBbt:20010651
IN21A035	FBbt:20010652
IN21A036	FBbt:20010653
IN21A037	FBbt:20010654
IN21A038	FBbt:20010655
IN21A039	FBbt:20010656
IN21A040	FBbt:20010657
IN21A041	FBbt:20010658
IN21A042	FBbt:20010659
IN21A043	FBbt:20010660
IN21A044	FBbt:20010661
IN21A045	FBbt:20010662
IN21A046	FBbt:20010663
IN21A047	FBbt:20010664
IN21A048	FBbt:20010665
IN21A049	FBbt:20010666
IN21A050	FBbt:20010667
IN21A051	FBbt:20010668
IN21A052	FBbt:20010669
IN21A053	FBbt:20010670
IN21A054	FBbt:20010671
IN21A055	FBbt:20010672
IN21A056	FBbt:20010673
IN21A057	FBbt:20010674
IN21A058	FBbt:20010675
IN21A059	FBbt:20010676
IN21A060	FBbt:20010677
IN21A061	FBbt:20010678
IN21A062	FBbt:20010679
IN21A063	FBbt:20010680
IN21A064	FBbt:20010681
IN21A065	FBbt:20010682
IN21A066	FBbt:20010683
IN21A067	FBbt:20010684
IN21A068	FBbt:20010685
IN21A069	FBbt:20010686
IN21A070	FBbt:20010687
IN21A071	FBbt:20010688
IN21A072	FBbt:20010689
IN21A073	FBbt:20010690
IN21A074	FBbt:20010691
IN21A075	FBbt:20010692
IN21A076	FBbt:20010693
IN21A077	FBbt:20010694
IN21A078	FBbt:20010695
IN21A079	FBbt:20010696
IN21A080	FBbt:20010697
IN21A081	FBbt:20010698
IN21A082	FBbt:20010699
IN21A083	FBbt:20010700
IN21A084	FBbt:20010701
IN21A085	FBbt:20010702
IN21A086	FBbt:20010703
IN21A087	FBbt:20010704
IN21A088	FBbt:20010705
IN21A089	FBbt:20010706
IN21A090	FBbt:20010707
IN21A091	FBbt:20010708
IN21A092	FBbt:20010709
IN21A093	FBbt:20010710
IN21A094	FBbt:20010711
IN21A095	FBbt:20010712
IN21A096	FBbt:20010713
IN21A097	FBbt:20010714
IN21A098	FBbt:20010715
IN21A099	FBbt:20010716
IN21A100	FBbt:20010717
IN21A101	FBbt:20010718
IN21A102	FBbt:20010719
IN21A103	FBbt:20010720
IN21A104	FBbt:20010721
IN21A105	FBbt:20010722
IN21A106	FBbt:20010723
IN21A107	FBbt:20010724
IN21A108	FBbt:20010725
IN21A109	FBbt:20010726
IN21A111	FBbt:20010727
IN21A112	FBbt:20010728
IN21A113	FBbt:20010729
IN21A114	FBbt:20010730
IN21A115	FBbt:20010731
IN23B001	FBbt:20010732
IN23B005	FBbt:20010733
IN23B006	FBbt:20010734
IN23B007	FBbt:20010735
IN23B008	FBbt:20010736
IN23B009	FBbt:20010737
IN23B011	FBbt:20010738
IN23B012	FBbt:20010739
IN23B013	FBbt:20010740
IN23B014	FBbt:20010741
IN23B016	FBbt:20010742
IN23B017	FBbt:20010743
IN23B018	FBbt:20010744
IN23B020	FBbt:20010745
IN23B021	FBbt:20010746
IN23B022	FBbt:20010747
IN23B023	FBbt:20010748
IN23B024	FBbt:20010749
IN23B025	FBbt:20010750
IN23B027	FBbt:20010751
IN23B028	FBbt:20010752
IN23B029	FBbt:20010753
IN23B030	FBbt:20010754
IN23B031	FBbt:20010755
IN23B032	FBbt:20010756
IN23B033	FBbt:20010757
IN23B034	FBbt:20010758
IN23B035	FBbt:20010759
IN23B036	FBbt:20010760
IN23B037	FBbt:20010761
IN23B038	FBbt:20010762
IN23B039	FBbt:20010763
IN23B040	FBbt:20010764
IN23B041	FBbt:20010765
IN23B042	FBbt:20010766
IN23B043	FBbt:20010767
IN23B044	FBbt:20010768
IN23B045	FBbt:20010769
IN23B046	FBbt:20010770
IN23B047	FBbt:20010771
IN23B048	FBbt:20010772
IN23B049	FBbt:20010773
IN23B050	FBbt:20010774
IN23B051	FBbt:20010775
IN23B052	FBbt:20010776
IN23B053	FBbt:20010777
IN23B054	FBbt:20010778
IN23B055	FBbt:20010779
IN23B056	FBbt:20010780
IN23B057	FBbt:20010781
IN23B058	FBbt:20010782
IN23B059	FBbt:20010783
IN23B060	FBbt:20010784
IN23B061	FBbt:20010785
IN23B062	FBbt:20010786
IN23B063	FBbt:20010787
IN23B064	FBbt:20010788
IN23B065	FBbt:20010789
IN23B066	FBbt:20010790
IN23B067	FBbt:20010791
IN23B068	FBbt:20010792
IN23B069	FBbt:20010793
IN23B070	FBbt:20010794
IN23B071	FBbt:20010795
IN23B072	FBbt:20010796
IN23B073	FBbt:20010797
IN23B074	FBbt:20010798
IN23B075	FBbt:20010799
IN23B076	FBbt:20010800
IN23B077	FBbt:20010801
IN23B078	FBbt:20010802
IN23B079	FBbt:20010803
IN23B080	FBbt:20010804
IN23B081	FBbt:20010805
IN23B082	FBbt:20010806
IN23B083	FBbt:20010807
IN23B084	FBbt:20010808
IN23B085	FBbt:20010809
IN23B086	FBbt:20010810
IN23B087	FBbt:20010811
IN23B088	FBbt:20010812
IN23B089	FBbt:20010813
IN23B090	FBbt:20010814
IN23B091	FBbt:20010815
IN23B092	FBbt:20010816
IN23B093	FBbt:20010817
IN23B094	FBbt:20010818
IN26X001	FBbt:20010819
IN26X002	FBbt:20010820
IN26X003	FBbt:20010821
IN27X001	FBbt:20010822
IN27X002	FBbt:20004148
IN27X003	FBbt:20010823
IN27X004	FBbt:20010824
IN27X005	FBbt:20010825
IN27X007	FBbt:20010826
IN27X014	FBbt:20010827
INXXX003	FBbt:20010828
INXXX004	FBbt:20010829
INXXX007	FBbt:20010830
INXXX008	FBbt:20010831
INXXX019	FBbt:20010832
INXXX022	FBbt:20010833
INXXX023	FBbt:20010834
INXXX025	FBbt:20010835
INXXX027	FBbt:20010836
INXXX029	FBbt:20010837
INXXX031	FBbt:20010838
INXXX032	FBbt:20010839
INXXX034	FBbt:20010840
INXXX035	FBbt:20010841
INXXX036	FBbt:20010842
INXXX038	FBbt:20010843
INXXX039	FBbt:20010844
INXXX042	FBbt:20010845
INXXX044	FBbt:20010846
INXXX045	FBbt:20010847
INXXX048	FBbt:20010848
INXXX052	FBbt:20010849
INXXX053	FBbt:20010850
INXXX054	FBbt:20010851
INXXX056	FBbt:20010852
INXXX058	FBbt:20010853
INXXX062	FBbt:20010854
INXXX063	FBbt:20010855
INXXX064	FBbt:20010856
INXXX065	FBbt:20010857
INXXX066	FBbt:20010858
INXXX069	FBbt:20010859
INXXX073	FBbt:20010860
INXXX076	FBbt:20010861
INXXX077	FBbt:20010862
INXXX078	FBbt:20010863
INXXX083	FBbt:20010864
INXXX084	FBbt:20010865
INXXX087	FBbt:20010866
INXXX089	FBbt:20010867
INXXX091	FBbt:20010868
INXXX095	FBbt:20010869
INXXX096	FBbt:20010870
INXXX100	FBbt:20010871
INXXX101	FBbt:20010872
INXXX104	FBbt:20010873
INXXX107	FBbt:20010874
INXXX110	FBbt:20010875
INXXX111	FBbt:20010876
INXXX112	FBbt:20010877
INXXX114	FBbt:20010878
INXXX115	FBbt:20010879
INXXX119	FBbt:20010880
INXXX121	FBbt:20010881
INXXX122	FBbt:20010882
INXXX124	FBbt:20010883
INXXX126	FBbt:20010884
INXXX129	FBbt:20010885
INXXX133	FBbt:20010886
INXXX134	FBbt:20010887
INXXX135	FBbt:20010888
INXXX137	FBbt:20010889
INXXX138	FBbt:20010890
INXXX140	FBbt:20010891
INXXX142	FBbt:20010892
INXXX143	FBbt:20010893
INXXX146	FBbt:20010894
INXXX147	FBbt:20010895
INXXX149	FBbt:20010896
INXXX153	FBbt:20010897
INXXX158	FBbt:20010898
INXXX159	FBbt:20010899
INXXX161	FBbt:20010900
INXXX167	FBbt:20010901
INXXX173	FBbt:20010902
INXXX179	FBbt:20010903
INXXX180	FBbt:20010904
INXXX181	FBbt:20010905
INXXX183	FBbt:20010906
INXXX184	FBbt:20010907
INXXX188	FBbt:20010908
INXXX192	FBbt:20010909
INXXX193	FBbt:20010910
INXXX194	FBbt:20010911
INXXX197	FBbt:20010912
INXXX198	FBbt:20010913
INXXX199	FBbt:20010914
INXXX201	FBbt:20010915
INXXX204	FBbt:20010916
INXXX206	FBbt:20010917
INXXX209	FBbt:20010918
INXXX211	FBbt:20010919
INXXX212	FBbt:20010920
INXXX213	FBbt:20010921
INXXX215	FBbt:20010922
INXXX216	FBbt:20010923
INXXX217	FBbt:20010924
INXXX219	FBbt:20010925
INXXX220	FBbt:20010926
INXXX221	FBbt:20010927
INXXX223	FBbt:20010928
INXXX224	FBbt:20010929
INXXX225	FBbt:20010930
INXXX227	FBbt:20010931
INXXX228	FBbt:20010932
INXXX230	FBbt:20010933
INXXX231	FBbt:20010934
INXXX232	FBbt:20010935
INXXX233	FBbt:20010936
INXXX234	FBbt:20010937
INXXX235	FBbt:20010938
INXXX237	FBbt:20010939
INXXX238	FBbt:20010940
INXXX239	FBbt:20010941
INXXX240	FBbt:20010942
INXXX241	FBbt:20010943
INXXX242	FBbt:20010944
INXXX243	FBbt:20010945
INXXX244	FBbt:20010946
INXXX245	FBbt:20010947
INXXX246	FBbt:20010948
INXXX247	FBbt:20010949
INXXX249	FBbt:20010950
INXXX251	FBbt:20010951
INXXX252	FBbt:20010952
INXXX253	FBbt:20010953
INXXX256	FBbt:20010954
INXXX257	FBbt:20010955
INXXX258	FBbt:20010956
INXXX260	FBbt:20010957
INXXX261	FBbt:20010958
INXXX262	FBbt:20010959
INXXX263	FBbt:20010960
INXXX265	FBbt:20010961
INXXX266	FBbt:20010962
INXXX267	FBbt:20010963
INXXX268	FBbt:20010964
INXXX269	FBbt:20010965
INXXX270	FBbt:20010966
INXXX271	FBbt:20010967
INXXX273	FBbt:20010968
INXXX275	FBbt:20010969
INXXX276	FBbt:20010970
INXXX279	FBbt:20010971
INXXX280	FBbt:20010972
INXXX281	FBbt:20010973
INXXX282	FBbt:20010974
INXXX283	FBbt:20010975
INXXX284	FBbt:20010976
INXXX285	FBbt:20010977
INXXX287	FBbt:20010978
INXXX288	FBbt:20010979
INXXX290	FBbt:20010980
INXXX292	FBbt:20010981
INXXX293	FBbt:20010982
INXXX294	FBbt:20010983
INXXX295	FBbt:20010984
INXXX297	FBbt:20010985
INXXX299	FBbt:20010986
INXXX300	FBbt:20010987
INXXX301	FBbt:20010988
INXXX302	FBbt:20010989
INXXX303	FBbt:20010990
INXXX304	FBbt:20010991
INXXX305	FBbt:20010992
INXXX306	FBbt:20010993
INXXX307	FBbt:20010994
INXXX309	FBbt:20010995
INXXX310	FBbt:20010996
INXXX315	FBbt:20010997
INXXX316	FBbt:20010998
INXXX317	FBbt:20010999
INXXX319	FBbt:20011000
INXXX320	FBbt:20011001
INXXX321	FBbt:20011002
INXXX322	FBbt:20011003
INXXX324	FBbt:20011004
INXXX325	FBbt:20011005
INXXX326	FBbt:20011006
INXXX328	FBbt:20011007
INXXX329	FBbt:20011008
INXXX331	FBbt:20011009
INXXX332	FBbt:20011010
INXXX333	FBbt:20011011
INXXX334	FBbt:20011012
INXXX335	FBbt:20011013
INXXX336	FBbt:20011014
INXXX337	FBbt:20011015
INXXX339	FBbt:20011016
INXXX340	FBbt:20011017
INXXX341	FBbt:20011018
INXXX343	FBbt:20011019
INXXX345	FBbt:20011020
INXXX346	FBbt:20011021
INXXX347	FBbt:20011022
INXXX348	FBbt:20011023
INXXX349	FBbt:20011024
INXXX350	FBbt:20011025
INXXX351	FBbt:20011026
INXXX352	FBbt:20011027
INXXX353	FBbt:20011028
INXXX354	FBbt:20011029
INXXX355	FBbt:20011030
INXXX357	FBbt:20011031
INXXX359	FBbt:20011032
INXXX360	FBbt:20011033
INXXX363	FBbt:20011034
INXXX364	FBbt:20011035
INXXX365	FBbt:20011036
INXXX366	FBbt:20011037
INXXX369	FBbt:20011038
INXXX370	FBbt:20011039
INXXX372	FBbt:20011040
INXXX373	FBbt:20011041
INXXX374	FBbt:20011042
INXXX375	FBbt:20011043
INXXX376	FBbt:20011044
INXXX377	FBbt:20011045
INXXX378	FBbt:20011046
INXXX379	FBbt:20011047
INXXX381	FBbt:20011048
INXXX382	FBbt:20011049
INXXX383	FBbt:20011050
INXXX384	FBbt:20011051
INXXX385	FBbt:20011052
INXXX386	FBbt:20011053
INXXX387	FBbt:20011054
INXXX388	FBbt:20011055
INXXX390	FBbt:20011056
INXXX391	FBbt:20011057
INXXX392	FBbt:20011058
INXXX393	FBbt:20011059
INXXX394	FBbt:20011060
INXXX395	FBbt:20011061
INXXX396	FBbt:20011062
INXXX397	FBbt:20011063
INXXX398	FBbt:20011064
INXXX399	FBbt:20011065
INXXX400	FBbt:20011066
INXXX401	FBbt:20011067
INXXX402	FBbt:20011068
INXXX403	FBbt:20011069
INXXX405	FBbt:20011070
INXXX406	FBbt:20011071
INXXX407	FBbt:20011072
INXXX408	FBbt:20011073
INXXX409	FBbt:20011074
INXXX411	FBbt:20011075
INXXX412	FBbt:20011076
INXXX414	FBbt:20011077
INXXX415	FBbt:20011078
INXXX416	FBbt:20011079
INXXX417	FBbt:20011080
INXXX418	FBbt:20011081
INXXX419	FBbt:20011082
INXXX420	FBbt:20011083
INXXX421	FBbt:20011084
INXXX423	FBbt:20011085
INXXX424	FBbt:20011086
INXXX425	FBbt:20011087
INXXX426	FBbt:20011088
INXXX427	FBbt:20011089
INXXX428	FBbt:20011090
INXXX429	FBbt:20011091
INXXX430	FBbt:20011092
INXXX431	FBbt:20011093
INXXX436	FBbt:20011094
INXXX437	FBbt:20011095
INXXX438	FBbt:20011096
INXXX439	FBbt:20011097
INXXX440	FBbt:20011098
INXXX441	FBbt:20011099
INXXX442	FBbt:20011100
INXXX443	FBbt:20011101
INXXX444	FBbt:20011102
INXXX446	FBbt:20011103
INXXX447	FBbt:20011104
INXXX448	FBbt:20011105
INXXX449	FBbt:20011106
INXXX450	FBbt:20011107
INXXX451	FBbt:20011108
INXXX452	FBbt:20011109
INXXX454	FBbt:20011110
INXXX455	FBbt:20011111
INXXX456	FBbt:20011112
INXXX457	FBbt:20011113
INXXX458	FBbt:20011114
INXXX459	FBbt:20011115
INXXX460	FBbt:20011116
INXXX464	FBbt:20011117
INXXX466	FBbt:20011118
INXXX467	FBbt:20011119
INXXX468	FBbt:20011120
INXXX469	FBbt:20011121
MNad01	FBbt:20011122
MNad02	FBbt:20011123
MNad03	FBbt:20011124
MNad04	FBbt:20011125
MNad05	FBbt:20011126
MNad06	FBbt:20011127
MNad08	FBbt:20011128
MNad09	FBbt:20011129
MNad10	FBbt:20011130
MNad11	FBbt:20011131
MNad12	FBbt:20011132
MNad13	FBbt:20011133
MNad14	FBbt:20011134
MNad15	FBbt:20011135
MNad16	FBbt:20011136
MNad17	FBbt:20011137
MNad18	FBbt:20011138
MNad19	FBbt:20011139
MNad20	FBbt:20011140
MNad21	FBbt:20011141
MNad22	FBbt:20011142
MNad23	FBbt:20011143
MNad24	FBbt:20011144
MNad25	FBbt:20011145
MNad26	FBbt:20011146
MNad27	FBbt:20011147
MNad28	FBbt:20011148
MNad29	FBbt:20011149
MNad30	FBbt:20011150
MNad31	FBbt:20011151
MNad32	FBbt:20011152
MNad33	FBbt:20011153
MNad34	FBbt:20011154
MNad35	FBbt:20011155
MNad36	FBbt:20011156
MNad37	FBbt:20011157
MNad38	FBbt:20011158
MNad39	FBbt:20011159
MNad40	FBbt:20011160
MNad41	FBbt:20011161
MNad42	FBbt:20011162
MNad43	FBbt:20011163
MNad44	FBbt:20011164
MNad45	FBbt:20011165
MNad46	FBbt:20011166
MNad47	FBbt:20011167
MNad48	FBbt:20011168
MNad49	FBbt:20011169
MNad50	FBbt:20011170
MNad51	FBbt:20011171
MNad52	FBbt:20011172
MNad53	FBbt:20011173
MNad54	FBbt:20011174
MNad55	FBbt:20011175
MNad56	FBbt:20011176
MNad57	FBbt:20011177
MNad58	FBbt:20011178
MNad59	FBbt:20011179
MNad61	FBbt:20011180
MNad62	FBbt:20011181
MNad63	FBbt:20011182
MNad64	FBbt:20011183
MNad65	FBbt:20011184
MNad66	FBbt:20011185
MNad67	FBbt:20011186
MNad68	FBbt:20011187
MNad69	FBbt:20011188
MNfl10	FBbt:20011189
MNhl01	FBbt:20011190
MNhl02	FBbt:20011191
MNhl29	FBbt:20011192
MNhl59	FBbt:20011193
MNhl60	FBbt:20011194
MNhl61	FBbt:20011195
MNhl62	FBbt:20011196
MNhl63	FBbt:20011197
MNhl64	FBbt:20011198
MNhl65	FBbt:20011199
MNhl66	FBbt:20011200
MNhl67	FBbt:20011201
MNhl68	FBbt:20011202
MNhl69	FBbt:20011203
MNhl70	FBbt:20011204
MNhl71	FBbt:20011205
MNhl72	FBbt:20011206
MNhl73	FBbt:20011207
MNhl74	FBbt:20011208
MNhl75	FBbt:20011209
MNhl87	FBbt:20011210
MNhl88	FBbt:20011211
MNml10	FBbt:20011212
MNml29	FBbt:20011213
MNml76	FBbt:20011214
MNml77	FBbt:20011215
MNml78	FBbt:20011216
MNml79	FBbt:20011217
MNml80	FBbt:20011218
MNml81	FBbt:20011219
MNml82	FBbt:20011220
MNml83	FBbt:20011221
MNml84	FBbt:20011222
MNml85	FBbt:20011223
MNml86	FBbt:20011224
MNxm01	FBbt:20011225
MNxm02	FBbt:20011226
MNxm03	FBbt:20011227
SAch01	FBbt:20011228
SAch02	FBbt:20011229
SAxx01	FBbt:20011230
SAxx02	FBbt:20011231
SNch01	FBbt:20011232
SNch05	FBbt:20011233
SNch06	FBbt:20011234
SNch07	FBbt:20011235
SNch08	FBbt:20011236
SNch09	FBbt:20011237
SNch10	FBbt:20011238
SNch11	FBbt:20011239
SNch13	FBbt:20011240
SNch14	FBbt:20011241
SNch15	FBbt:20011242
SNch16	FBbt:20011243
SNpp12	FBbt:20011244
SNpp13	FBbt:20011245
SNpp14	FBbt:20011246
SNpp15	FBbt:20011247
SNpp20	FBbt:20011248
SNpp21	FBbt:20011249
SNpp23	FBbt:20011250
SNpp25	FBbt:20011251
SNpp34	FBbt:20011252
SNpp35	FBbt:20011253
SNpp42	FBbt:20011254
SNpp44	FBbt:20011255
SNpp46	FBbt:20011256
SNpp48	FBbt:20011257
SNpp49	FBbt:20011258
SNpp55	FBbt:20011259
SNpp61	FBbt:20011260
SNpp62	FBbt:20011261
SNta01	FBbt:20011262
SNta02	FBbt:20011263
SNta05	FBbt:20011264
SNta06	FBbt:20011265
SNta09	FBbt:20011266
SNta10	FBbt:20011267
SNta12	FBbt:20011268
SNta13	FBbt:20011269
SNta19	FBbt:20011270
SNta20	FBbt:20011271
SNta21	FBbt:20011272
SNta22	FBbt:20011273
SNta23	FBbt:20011274
SNta24	FBbt:20011275
SNta25	FBbt:20011276
SNta26	FBbt:20011277
SNta27	FBbt:20011278
SNta28	FBbt:20011279
SNta29	FBbt:20011280
SNta30	FBbt:20011281
SNta31	FBbt:20011282
SNta32	FBbt:20011283
SNta33	FBbt:20011284
SNta34	FBbt:20011285
SNta35	FBbt:20011286
SNta36	FBbt:20011287
SNta37	FBbt:20011288
SNta38	FBbt:20011289
SNta39	FBbt:20011290
SNta40	FBbt:20011291
SNta41	FBbt:20011292
SNta42	FBbt:20011293
SNta43	FBbt:20011294
SNta44	FBbt:20011295
SNta45	FBbt:20011296
SNxx01	FBbt:20011297
SNxx02	FBbt:20011298
SNxx03	FBbt:20011299
SNxx04	FBbt:20011300
SNxx05	FBbt:20011301
SNxx06	FBbt:20011302
SNxx07	FBbt:20011303
SNxx08	FBbt:20011304
SNxx09	FBbt:20011305
SNxx10	FBbt:20011306
SNxx11	FBbt:20011307
SNxx12	FBbt:20011308
SNxx13	FBbt:20011309
SNxx14	FBbt:20011310
SNxx15	FBbt:20011311
SNxx16	FBbt:20011312
SNxx17	FBbt:20011313
SNxx18	FBbt:20011314
SNxx19	FBbt:20011315
SNxx20	FBbt:20011316
SNxx21	FBbt:20011317
SNxx22	FBbt:20011318
SNxx23	FBbt:20011319
SNxx24	FBbt:20011320
SNxx25	FBbt:20011321
SNxx26	FBbt:20011322
SNxx27	FBbt:20011323
SNxx28	FBbt:20011324
SNxx29	FBbt:20011325
SNxx30	FBbt:20011326
SNxx31	FBbt:20011327
SNxx32	FBbt:20011328
SNxx33	FBbt:20011329